title,tags,id
Bully: Scholarship Edition,"['Open World', 'Action', 'Adventure', 'Third Person', 'Comedy', 'Singleplayer', 'Great Soundtrack', 'Funny', 'Classic', 'Sandbox', 'Dark Humor', 'Satire', 'Story Rich', 'Atmospheric', 'Exploration', 'Simulation', 'Controller', 'Mature', 'Multiplayer', 'First-Person']",12200
Far Cry® 2: Fortune'S Edition,"['Open World', 'FPS', 'Action', 'Shooter', 'Singleplayer', 'First-Person', 'Multiplayer', 'Adventure', 'Sandbox', 'Stealth', 'Atmospheric', 'Survival', 'Level Editor', 'Realistic', 'Exploration', 'Story Rich', 'Great Soundtrack', 'Controller', 'Co-op', 'Strategy']",19900
Space Trader: Merchant Marine,"['Action', 'FPS', 'Space', 'Indie', 'Trading', 'Strategy', 'Sci-fi', 'First-Person', 'Shooter', 'Casual']",11240
Saints Row 2,"['Open World', 'Action', 'Sandbox', 'Character Customization', 'Third-Person Shooter', 'Comedy', 'Co-op', 'Third Person', 'Singleplayer', 'Crime', 'Online Co-Op', 'Multiplayer', 'Co-op Campaign', 'Funny', 'Shooter', 'Replay Value', 'Female Protagonist', 'Great Soundtrack', 'Moddable', 'Adventure']",9480
Dead Space,"['Horror', 'Action', 'Sci-fi', 'Space', 'Third Person', 'Survival Horror', 'Atmospheric', 'Third-Person Shooter', 'Singleplayer', 'Gore', 'Shooter', 'Aliens', 'Dark', 'Futuristic', 'Story Rich', 'Silent Protagonist', 'Survival', 'Adventure', 'Zombies', 'RPG']",17470
Rise Of The Argonauts,"['RPG', 'Action', 'Adventure', 'Mythology', 'Hack and Slash', 'Third Person', 'Fantasy']",12770
Mirror'S Edge™,"['Parkour', 'First-Person', 'Action', 'Female Protagonist', 'Singleplayer', 'Great Soundtrack', 'Adventure', 'Platformer', 'Atmospheric', 'Dystopian', 'Stylized', 'Sci-fi', 'Futuristic', 'FPS', 'Time Attack', 'Cyberpunk', 'Puzzle', 'Colorful', 'Classic', 'Short']",17410
Defense Grid: The Awakening,"['Tower Defense', 'Strategy', 'Sci-fi', 'Indie', 'Singleplayer', 'Aliens', 'Futuristic', 'Touch-Friendly', 'Replay Value', 'Adventure', 'Controller']",18500
F.E.A.R. 2: Project Origin,"['Horror', 'FPS', 'Action', 'Singleplayer', 'Shooter', 'Bullet Time', 'Gore', 'Multiplayer', 'Psychological Horror', 'First-Person', 'Atmospheric', 'Sci-fi', 'Classic', 'Story Rich']",16450
Harvest: Massive Encounter,"['Strategy', 'Indie', 'Tower Defense', 'Sci-fi', 'Singleplayer']",15400
Mayhem Intergalactic,"['Indie', 'Strategy']",18600
Larva Mortus,"['Action', 'Indie', 'Top-Down', 'Horror', 'Shooter', 'RPG', 'Zombies', 'Arcade', 'Top-Down Shooter', 'Singleplayer', '2D', 'Casual', 'Atmospheric', 'Retro', 'Adventure']",11340
Knights Of Honor,"['Strategy', 'Medieval', 'Grand Strategy', 'RTS', 'War', 'Historical', 'Classic', 'Great Soundtrack']",25830
Ceville,"['Adventure', 'Point & Click', 'Strategy', 'Action', 'Comedy', 'Villain Protagonist']",23460
Watchmen: The End Is Nigh,"['Action', 'Superhero', ""Beat 'em up"", 'Local Co-Op', 'Third Person', 'Fighting']",21010
Penumbra Overture,"['Horror', 'Adventure', 'First-Person', 'Indie', 'Survival Horror', 'Psychological Horror', 'Atmospheric', 'Singleplayer', 'Stealth', 'Story Rich', 'Action', 'Dark', 'Lovecraftian', 'Survival', 'Puzzle']",22180
Unreal Tournament 3 Black,"['FPS', 'Action', 'Multiplayer', 'Arena Shooter', 'Shooter', 'Sci-fi', 'Fast-Paced', 'First-Person', 'Competitive', 'Gore', 'Co-op', 'Great Soundtrack', 'Classic', 'Singleplayer', 'Team-Based', 'Adventure', 'Atmospheric', 'Moddable', 'Split Screen', 'Futuristic']",13210
Drakensang,"['RPG', 'Fantasy', 'Party-Based RPG', 'Real-Time with Pause', 'Atmospheric', 'Adventure', 'Singleplayer', 'CRPG', 'Dark Fantasy', 'Third Person', 'Story Rich', 'Character Customization']",12640
Age Of Booty™,"['Strategy', 'Casual', 'Pirates']",21600
The Graveyard,"['Walking Simulator', 'Indie', 'Short', 'Female Protagonist', 'Atmospheric', 'Simulation', 'Psychological', 'Memes', 'Horror', 'Singleplayer', 'Anime']",27020
Burnout Paradise: The Ultimate Box,"['Racing', 'Open World', 'Multiplayer', 'Destruction', 'Great Soundtrack', 'Driving', 'Singleplayer', 'Arcade', 'Exploration', 'Sandbox', 'Action', 'Co-op', 'Controller', 'Sports', 'Fast-Paced', '3D Vision', 'Third Person', 'Funny', 'Online Co-Op', 'Simulation']",24740
Zombie Master,"['Zombies', 'Mod', 'Free to Play', 'Multiplayer', 'Action', 'RTS', 'FPS']",90047
The Maw,"['Indie', 'Platformer', 'Cute', 'Action', 'Puzzle', 'Casual', 'Comedy', '3D Platformer']",26000
The Maw: River Redirect,"['Action', 'Indie']",26006
The Maw: Brute Force,"['Action', 'Indie']",26005
Obulis,"['Puzzle', 'Casual', 'Indie', 'Physics', 'Singleplayer', 'Strategy', 'Atmospheric', 'Great Soundtrack']",11330
Space Giraffe,"['Psychedelic', 'Arcade', 'Score Attack', 'Abstract']",27800
Codename: Panzers - Cold War,"['Strategy', 'Simulation', 'RTS', 'Multiplayer', 'Singleplayer', 'War', 'Great Soundtrack', 'Atmospheric', 'Cult Classic', 'Tactical', 'Classic', 'Cold War']",9850
Escape Rosecliff Island,"['Casual', 'Hidden Object', 'Puzzle', 'Adventure']",3600
Guild Wars Nightfall,"['RPG', 'Massively Multiplayer']",29580
Guild Wars,"['RPG', 'Massively Multiplayer', 'Fantasy', 'Story Rich']",29540
Guild Wars Factions,"['Massively Multiplayer', 'RPG']",29560
Guild Wars Trilogy,"['RPG', 'Massively Multiplayer', 'MMORPG', 'PvP']",29570
Puzzle Kingdoms,"['Casual', 'Puzzle', 'Match 3', 'RPG', 'Fantasy', 'Singleplayer']",23700
Samantha Swift And The Golden Touch,"['Casual', 'Hidden Object', 'Adventure', 'Female Protagonist']",16060
Two Worlds Epic Edition,"['RPG', 'Open World', 'Fantasy', 'Multiplayer', 'Third Person', 'Adventure', 'Singleplayer', 'Action', 'Medieval', 'Action RPG', 'Story Rich', 'Character Customization']",1930
Helldorado,"['Strategy', 'Western']",18470
X-Blades,"['Action', 'Hack and Slash', 'Female Protagonist', 'RPG', 'Anime', 'Adventure', 'Nudity', 'Singleplayer', 'Fantasy', 'Violent', 'Character Action Game', 'Third Person', 'Great Soundtrack']",7510
Zeno Clash,"['Action', 'Indie', 'Surreal', ""Beat 'em up"", 'FPS', 'Fighting', 'First-Person', 'Short', 'Singleplayer', 'Adventure', 'Fantasy', 'Atmospheric', 'Story Rich']",22200
King'S Bounty: The Legend,"['RPG', 'Strategy', 'Turn-Based Strategy', 'Fantasy', 'Turn-Based', 'Adventure', 'Hex Grid', 'Tactical', 'Tactical RPG', 'Singleplayer', 'Atmospheric', 'Turn-Based Combat', 'Great Soundtrack', 'Classic', 'Open World']",25900
Virtual Families,"['Simulation', 'Casual']",16200
Death Track®: Resurrection,"['Racing', 'Action']",7840
Freedom Force Vs. The Third Reich,"['RPG', 'Strategy', 'Superhero', 'Real-Time with Pause']",8890
Freedom Force,"['RPG', 'Strategy', 'Superhero', 'Real-Time with Pause', 'Singleplayer', 'Comic Book', 'Classic', 'Multiplayer', 'Tactical']",8880
Light Of Altair,"['Strategy', 'Indie', 'Simulation', 'Space', 'Sci-fi']",34500
Darkest Hour: Europe '44-'45,"['World War II', 'FPS', 'Action', 'Shooter', 'Simulation', 'Tactical', 'Multiplayer', 'Realistic', 'War', 'Mod', 'Free to Play', 'Historical']",1280
Prototype™,"['Action', 'Open World', 'Adventure', 'Third Person', 'Gore', 'Singleplayer', 'Parkour', 'Superhero', 'Zombies', 'Hack and Slash', 'Action-Adventure', 'Violent', 'Sci-fi', 'Sandbox', 'Story Rich', 'Stealth', 'RPG', 'Atmospheric', 'Controller', 'Horror']",10150
Blueberry Garden,"['Adventure', 'Indie', 'Short', 'Puzzle']",29160
Port Royale 2,"['Strategy', 'Trading', 'Pirates', 'Economy', 'Historical', 'Naval']",12470
Call Of Cthulhu®: Dark Corners Of The Earth,"['Horror', 'Lovecraftian', 'Survival Horror', 'First-Person', 'Based On A Novel', 'FPS', 'Adventure', 'Atmospheric', 'Stealth', 'Singleplayer', 'Story Rich', 'Action', 'Classic', 'Survival', 'Shooter', 'Difficult', 'Gore', 'Dark']",22340
The Elder Scrolls Iv: Oblivion® Game Of The Year Edition,"['Open World', 'RPG', 'Fantasy', 'Singleplayer', 'Moddable', 'First-Person', 'Exploration', 'Adventure', 'Great Soundtrack', 'Action', 'Magic', 'Sandbox', 'Character Customization', 'Atmospheric', 'Story Rich', 'Medieval', 'Action RPG', 'Classic', 'Third Person', 'Dark Fantasy']",22330
The Elder Scrolls Iii: Morrowind® Game Of The Year Edition,"['RPG', 'Open World', 'Fantasy', 'Classic', 'Great Soundtrack', 'Moddable', 'First-Person', 'Adventure', 'Singleplayer', 'Cult Classic', 'Atmospheric', 'Magic', 'Sandbox', 'Exploration', 'Story Rich', 'Action RPG', 'Character Customization', 'Medieval', 'Action', 'Third Person']",22320
The Elder Scrolls Iv: Oblivion® Game Of The Year Edition Deluxe,"['Open World', 'RPG', 'Fantasy', 'Singleplayer', 'Moddable', 'First-Person', 'Exploration', 'Adventure', 'Great Soundtrack', 'Action', 'Magic', 'Sandbox', 'Character Customization', 'Atmospheric', 'Story Rich', 'Medieval', 'Action RPG', 'Classic', 'Third Person', 'Dark Fantasy']",900883
Ankh 2: Heart Of Osiris,"['Adventure', 'Point & Click', 'Comedy']",12440
Armored Fist 3,"['Simulation', 'Tanks']",32710
Mig-29 Fulcrum,"['Simulation', 'Flight']",32740
Bc Kings,"['Strategy', 'RTS']",12460
Call Of Juarez®: Bound In Blood,"['Western', 'Action', 'FPS', 'Singleplayer', 'Adventure', 'Shooter', 'Multiplayer', 'First-Person', 'Open World', 'Story Rich', 'Historical', 'Atmospheric', 'Bullet Time', 'Great Soundtrack']",21980
Nancy Drew®: Legend Of The Crystal Skull,"['Adventure', 'Point & Click', 'Mystery', 'Female Protagonist', 'Puzzle', 'Detective']",31860
Nancy Drew®: The Creature Of Kapu Cave,"['Adventure', 'Female Protagonist', 'Point & Click', 'Mystery', 'Puzzle']",31900
Nancy Drew®: The Phantom Of Venice,"['Adventure', 'Point & Click', 'Puzzle', 'Mystery', 'Female Protagonist', 'Detective']",31920
Nancy Drew®: The White Wolf Of Icicle Creek,"['Adventure', 'Point & Click', 'Mystery', 'Female Protagonist', 'Puzzle', 'Detective']",31930
Brainpipe: A Plunge To Unhumanity,"['Casual', 'Indie', 'Psychedelic']",35800
Hunting Unlimited 2010,"['Simulation', 'Hunting', 'Sports', 'America']",12690
Tales Of Monkey Island Complete Pack,"['Adventure', 'Point & Click', 'Pirates', 'Comedy', 'Episodic', 'Puzzle', 'Singleplayer', 'Funny']",31170
Street Fighter® Iv,"['Fighting', 'Action', 'Arcade', 'Multiplayer', 'Local Multiplayer', '2D Fighter', ""Beat 'em up"", '2.5D', 'Competitive', '2D']",21660
Thrillville®: Off The Rails™,"['Simulation', 'Action', 'Strategy', 'Adventure', 'Racing', 'Management', 'Singleplayer']",6080
Indiana Jones® And The Fate Of Atlantis™,"['Adventure', 'Point & Click', 'Classic', 'Singleplayer', ""1990's"", 'Pixel Graphics', 'Retro', 'Third Person']",6010
Armed And Dangerous®,"['Action', 'Third-Person Shooter', 'Comedy', 'Funny', 'Classic', 'Shooter']",6090
"Star Wars: Battlefront 2 (Classic, 2005)","['Star Wars', 'Action', 'Multiplayer', 'Third-Person Shooter', 'Shooter', 'Sci-fi', 'Space', 'Classic', 'FPS', 'First-Person', 'Singleplayer', 'Moddable', 'Third Person', 'Military', 'Tactical', 'Strategy', 'Co-op', 'Great Soundtrack', 'Adventure', 'Open World']",6060
Indiana Jones® And The Last Crusade™,"['Adventure', 'Point & Click', 'Classic', 'Pixel Graphics', '1980s', 'Difficult', 'Third Person', 'Retro']",32310
Lego® Indiana Jones™: The Original Adventures,"['Adventure', 'Action', 'LEGO', 'Family Friendly', 'Local Co-Op', 'Comedy', 'Funny']",32330
The Secret Of Monkey Island: Special Edition,"['Point & Click', 'Adventure', 'Comedy', 'Pirates', 'Classic', 'Remake', 'Funny', 'Singleplayer', 'Pixel Graphics', 'Puzzle', '2D', ""1990's"", 'Great Soundtrack', 'Story Rich', 'Third Person', 'Retro']",32360
Warfare,"['Strategy', 'RTS']",35300
Clutch,"['Racing', 'Action', 'Zombies', 'Open World', 'Gore', 'Singleplayer']",35310
Nancy Drew®: Ransom Of The Seven Ships,"['Adventure', 'Point & Click', 'Puzzle', 'Mystery', 'Female Protagonist', 'Detective']",31980
3D Ultra™ Minigolf Adventures,"['Sports', 'Mini Golf', 'Golf', 'Local Multiplayer']",10140
King'S Quest™ Collection,"['Adventure', 'Point & Click', 'Classic', 'Fantasy', 'Retro', 'Pixel Graphics', ""1990's"", '1980s', 'Female Protagonist']",10100
Timeshift™,"['Action', 'FPS', 'Time Manipulation', 'Sci-fi', 'First-Person', 'Shooter', 'Atmospheric', 'Singleplayer', 'Bullet Time', 'Multiplayer', 'Classic', 'Futuristic', 'Time Travel']",10130
Space Quest™ Collection,"['Adventure', 'Point & Click', 'Classic', 'Comedy', 'Sci-fi', 'Space', 'Retro', 'Pixel Graphics', ""1990's"", '1980s', 'Third Person']",10110
Aces Of The Galaxy™,"['Action', 'Casual', 'Space', 'On-Rails Shooter']",10120
Tropico Reloaded,"['Simulation', 'City Builder', 'Strategy', 'Management', 'Classic', 'Sandbox', 'Singleplayer', 'Comedy', 'Pirates', 'Great Soundtrack']",33520
Mystery P.I. - Lost In Los Angeles,"['Casual', 'Hidden Object']",3610
Bionic Commando: Rearmed,"['Action', 'Platformer', 'Remake', 'Great Soundtrack', 'Local Co-Op', 'Local Multiplayer', '2D', 'Retro', 'Co-op', '2.5D', '4 Player Local', 'Arcade']",21680
Bionic Commando,"['Action', 'Adventure', 'Third Person', 'Great Soundtrack', 'Singleplayer', 'Multiplayer', 'Third-Person Shooter', 'Shooter']",21670
Watchmen: The End Is Nigh Part 2,"['Action', 'Superhero', ""Beat 'em up""]",21030
Foreign Legion: Buckets Of Blood,"['Action', 'Indie', 'Third Person', 'Shooter']",36000
Star Wars™ - Knights Of The Old Republic™,"['RPG', 'Star Wars', 'Sci-fi', 'Story Rich', 'Singleplayer', 'Classic', 'Party-Based RPG', 'Adventure', 'Real-Time with Pause', 'Third Person', 'Action', 'Choices Matter', 'Exploration', 'Fantasy', 'Atmospheric', 'Turn-Based', 'Space', 'Moddable', 'Great Soundtrack', 'Female Protagonist']",32370
Osmos,"['Indie', 'Casual', 'Puzzle', 'Singleplayer', 'Relaxing', 'Physics', 'Great Soundtrack', 'Strategy', 'Difficult', '2D', 'Atmospheric']",29180
Fallout 2: A Post Nuclear Role Playing Game,"['RPG', 'Post-apocalyptic', 'Classic', 'Open World', 'Isometric', 'Turn-Based', 'Turn-Based Combat', 'Singleplayer', 'Sci-fi', 'Atmospheric', 'Story Rich', 'Great Soundtrack', 'Retro', 'Exploration', 'Adventure', 'Replay Value', 'Dark Humor', 'Sandbox', '2D', 'CRPG']",38410
Fallout Tactics: Brotherhood Of Steel,"['Post-apocalyptic', 'Strategy', 'RPG', 'Turn-Based', 'Tactical', 'Isometric', 'Sci-fi', 'Classic', 'Singleplayer', 'Turn-Based Strategy', 'Open World', 'Real-Time with Pause', 'Action', 'Atmospheric', 'Tactical RPG', 'Multiplayer', 'Turn-Based Tactics', 'CRPG', 'Story Rich']",38420
Kingpin — Life Of Crime,"['Action', 'FPS', 'Singleplayer', 'Crime', 'Classic', 'Gore', 'Multiplayer', 'First-Person', 'Violent', 'Shooter', ""1990's""]",38430
Sacrifice,"['Strategy', 'RTS', 'Fantasy', 'Classic', 'Third Person', 'Surreal', 'Real-Time', 'RPG', 'Action', 'Singleplayer', 'Magic', 'Multiplayer']",38440
Jewel Quest Pack,"['Casual', 'Match 3', 'Puzzle']",37960
Mahjong Quest Collection,"['Casual', 'Puzzle']",38000
"Time Gentlemen, Please! And Ben There, Dan That! Special Edition  Double Pack","['Point & Click', 'Adventure', 'Indie', 'Comedy', 'Time Travel', 'Singleplayer', '2D', 'Hand-drawn', 'Funny']",37400
Tom Clancy'S Splinter Cell Chaos Theory®,"['Stealth', 'Action', 'Third Person', 'Co-op', 'Classic', 'Great Soundtrack', 'Atmospheric', 'Singleplayer', 'Multiplayer', 'Tactical', 'Shooter', 'Story Rich', 'Third-Person Shooter', 'Adventure']",13570
Crash Time 2,"['Racing', 'Action', 'Open World', 'Singleplayer', 'Driving', 'Local Multiplayer', 'Simulation', 'Split Screen', 'Adventure']",11390
Xiii Century – Gold Edition,"['Strategy', 'Medieval', 'RTS']",34420
World Of Zoo,"['Simulation', 'Family Friendly']",43100
18 Wheels Of Steel: Extreme Trucker,"['Simulation', 'Driving']",33730
Mini Ninjas,"['Adventure', 'Action', 'Ninja', 'Stealth', 'Cute', 'Singleplayer', '3D Platformer', 'Platformer', 'Third Person', 'Family Friendly', 'Multiplayer', 'Funny', 'Open World', 'Controller', 'Co-op', 'Great Soundtrack']",35000
Windosill,"['Casual', 'Point & Click', 'Indie', 'Short', 'Puzzle', 'Adventure', 'Surreal', 'Family Friendly', 'Atmospheric', 'Singleplayer', 'Cute']",37600
Train Simulator: Colton & Northern Route Add-On,"['Simulation', 'Trains', 'Co-op', 'Open World', 'Sandbox', 'Physics', 'Atmospheric', 'Realistic', 'Family Friendly', 'TrackIR']",24029
Midnight Mysteries,"['Adventure', 'Casual', 'Hidden Object', 'Puzzle', 'Point & Click']",32140
Joint Operations: Combined Arms Gold,"['Action', 'Multiplayer', 'Shooter', 'FPS']",32770
Train Simulator: Us Loco & Asset Pack,"['Simulation', 'Trains', 'Realistic', 'Family Friendly', 'TrackIR', 'Co-op', 'Open World', 'Sandbox', 'Physics', 'Atmospheric']",208306
Dinertown Tycoon,"['Casual', 'Management']",37300
Train Simulator: European Loco & Asset Pack,"['Simulation', 'Trains', 'Open World', 'Sandbox', 'Physics', 'Atmospheric', 'Realistic', 'Family Friendly', 'TrackIR', 'Co-op']",208300
Risen,"['RPG', 'Open World', 'Gothic', 'Fantasy', 'Adventure', 'Atmospheric', 'Third Person', 'Singleplayer', 'Exploration', 'Action', 'Magic', 'Dark Fantasy', 'Great Soundtrack', 'Action RPG', 'Medieval', 'Difficult', 'Sandbox', 'Story Rich', 'Character Customization', 'Classic']",40300
Flora'S Fruit Farm,"['Casual', 'Agriculture']",35070
Machinarium,"['Point & Click', 'Adventure', 'Puzzle', 'Indie', 'Great Soundtrack', 'Steampunk', 'Singleplayer', 'Atmospheric', 'Robots', 'Hand-drawn', '2D', 'Stylized', 'Casual', 'Cute', 'Story Rich', 'Classic', 'Touch-Friendly', 'Hidden Object', 'Difficult', 'Sci-fi']",40700
Medal Of Honor: Airborne,"['Action', 'World War II', 'FPS', 'Multiplayer', 'Shooter', 'War', 'Singleplayer', 'Military', 'First-Person', 'Historical', 'Atmospheric', 'Classic', 'Open World']",24840
Need For Speed: Shift,"['Racing', 'Simulation', 'Multiplayer', 'Driving', 'Arcade', 'Action', 'Open World', 'Controller']",24870
Torchlight,"['RPG', 'Action RPG', 'Hack and Slash', 'Dungeon Crawler', 'Fantasy', 'Singleplayer', 'Loot', 'Indie', 'Moddable', 'Action', 'Adventure', 'Cartoon', 'Magic', 'Female Protagonist', 'Isometric', 'Exploration', 'Steampunk', 'Co-op']",41500
Command & Conquer: Red Alert 3 - Uprising,"['Strategy', 'RTS', 'Base Building', 'Singleplayer', 'Multiplayer', 'Action', 'War', 'Sci-fi', 'Alternate History', 'FMV', 'Co-op']",24800
The Stronghold Collection,"['Strategy', 'Medieval', 'Simulation', 'RTS', 'Multiplayer', 'Classic', 'Singleplayer', 'Economy']",901735
Painkiller: Resurrection,"['Action', 'FPS']",39560
Spellforce 2 - Anniversary Edition,"['Strategy', 'RPG', 'RTS', 'Action', 'Fantasy', 'Singleplayer']",39550
Secret Files: Tunguska,"['Adventure', 'Point & Click', 'Female Protagonist', 'Mystery']",40330
Rush For Berlin Gold,"['Strategy', 'RTS', 'World War II']",40320
Men Of War: Red Tide,"['Strategy', 'World War II', 'RTS', 'Historical', 'War']",3130
Hammerfight,"['Action', 'Indie', 'Physics', 'Mouse only', '2D', 'Singleplayer', 'Experimental', 'Multiple Endings', 'Difficult', 'Fighting', 'Local Multiplayer', 'Steampunk']",41100
Spellforce - Platinum Edition,"['RPG', 'Strategy', 'Action', 'Fantasy', 'RTS', 'Singleplayer']",39540
Massive Assault: Phantom Renaissance,"['Strategy', 'Turn-Based']",34640
Massive Assault,"['Strategy', 'Turn-Based Strategy']",34630
Nancy Drew® Dossier: Resorting To Danger!,"['Hidden Object', 'Female Protagonist', 'Puzzle']",42200
Serious Sam Hd: The First Encounter,"['FPS', 'Action', 'Co-op', 'Shooter', 'Comedy', 'Online Co-Op', 'Indie', 'Multiplayer', 'Gore', 'Classic', 'First-Person', 'Singleplayer', 'Funny', 'Aliens', 'Adventure', 'Colorful', 'Remake', 'Difficult', 'Sci-fi', 'Score Attack']",41000
Secret Files 2: Puritas Cordis,"['Adventure', 'Point & Click', 'Female Protagonist']",40340
Dragon Age: Origins,"['RPG', 'Fantasy', 'Story Rich', 'Multiple Endings', 'Singleplayer', 'Real-Time with Pause', 'Adventure', 'Atmospheric', 'Dark Fantasy', 'Choices Matter', 'Tactical', 'Character Customization', 'Party-Based RPG', 'Open World', 'Dragons', 'Romance', 'Third Person', 'Female Protagonist', 'Loot', 'Action']",17450
Aztaka,"['RPG', 'Action', 'Indie', 'Metroidvania', 'Platformer', 'Singleplayer', 'Side Scroller', '2D', 'Mythology']",37100
Magnetis,"['Indie', 'Casual', 'Puzzle']",37500
For The Glory: A Europa Universalis Game,"['Strategy', 'Grand Strategy']",42810
Call Of Duty®: Modern Warfare® 2,"['Action', 'FPS', 'Multiplayer', 'Shooter', 'First-Person', 'Singleplayer', 'War', 'Co-op', 'Military', 'Online Co-Op', 'PvP', 'Great Soundtrack', 'Adventure', 'Story Rich', 'Atmospheric', 'Linear', 'Tactical', 'Strategy', 'Moddable', 'Zombies']",10180
